Taxonomy	AD01	AD04	AD05	AD07	AD08	AD09	AD10	AD100	AD101	AD102	AD103	AD104	AD105	AD106	AD107	AD108	AD109	AD11	AD110	AD111	AD112	AD113	AD114	AD116	AD118	AD119	AD12	AD120	AD121	AD122	AD123	AD125	AD126	AD127	AD13	AD14	AD16	AD17	AD18	AD19	AD20	AD21	AD22	AD23	AD24	AD25	AD26	AD27	AD29	AD30	AD31	AD32	AD33	AD34	AD35	AD36	AD37	AD40	AD41	AD47	AD50	AD53	AD54	AD55	AD58	AD59	AD60	AD61	AD62	AD63	AD64	AD65	AD66	AD67	AD68	AD69	AD70	AD71	AD74	AD75	AD76	AD77	AD78	AD79	AD80	AD83	AD84	AD85	AD86	AD88	AD89	AD90	AD91	AD92	AD93	AD94	AD96	AD97	AD98	AD99	C01	C02	C03	C05	C07	C08	C09	C10	C11	C12	C13	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C39	C40	C42	C43	C44	C46	C49	C50	C51	C52	C54	C55	C57	C58	C59	C60	C61	C62	C63	C64	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88
Fatty acid biosynthesis	3681.727273	5664.212121	6605.878788	7944.30303	10100.90909	7022.909091	4672.636364	7531.787879	7028.666667	10533.27273	6823.939394	6100.151515	6557.909091	7461.606061	9736.363636	7241.272727	7634.636364	7979.787879	9371.636364	8288.909091	7992.727273	10000.27273	8620	8517.363636	8531.606061	9685.454545	4897.454545	9714.545455	14845.12121	14827.42424	8812.090909	9109.393939	10422.72727	11800.27273	5979.636364	5497.454545	3965.30303	4095.454545	3952.757576	7024.090909	3875.848485	5568.484848	4475.545455	5874.272727	5678.969697	4218.575758	4195.848485	4291.333333	7989	7188.515152	7694.69697	15093.21212	10500.63636	8250.030303	6170.030303	8309.454545	6755.060606	5864.060606	6749.909091	5744.060606	10389.60606	13141.78788	8167.212121	7030.606061	6802.666667	8166.151515	7169.484848	11191.57576	5625.666667	6177.69697	7090.545455	7089.424242	6020.30303	8039.606061	5843.878788	8034.484848	4021.363636	6659.575758	5890.939394	8292.939394	9171.636364	8657.272727	9314.484848	12965.0303	12450.45455	8446.454545	7821.484848	8269.30303	7900.121212	8344.212121	9893.69697	7139.424242	9717.181818	7022.181818	8717.787879	11372.42424	7204.393939	8896.363636	8863.212121	5753.454545	7201.181818	11903.12121	9026.818182	8796.969697	8645.575758	7817.424242	10309.27273	8002.454545	6782	7099.69697	7270.848485	7376.272727	6072.636364	13077.90909	10261.33333	7047.575758	7420.69697	13274.39394	7832.757576	5379.878788	6233.666667	7441.939394	8437.242424	7334.606061	6052.060606	9445.090909	6970.515152	5379	6204.818182	5999.787879	10435.69697	9101.151515	6541.969697	8429.363636	13016.84848	6334.181818	5772.545455	6048.878788	6341.363636	9803.333333	5116.484848	5228.090909	13298.63636	14227.18182	9259.393939	7237.242424	10815	8515.909091	12740.63636	7391.69697	7961.060606	7095.333333	5098.212121	9550.121212	9026.242424	5317.727273	8556.484848	7085.393939	5792.121212	8862.121212	13505.24242	5994.121212	6299.151515	5941.484848	7946.575758	6188.242424	4805.151515	4637.363636	6169.181818	8254.242424	5650.515152
Fatty acid degradation	618.7719298	2273.491228	1671.736842	1741	1678.140351	1835.017544	689.6140351	1971.45614	1830.894737	3307.333333	1280.017544	1331.280702	1171.754386	2714.140351	3636.122807	1298.45614	1879.54386	2448.491228	2098.017544	1549.77193	2281.491228	2702.263158	1710.596491	2986.789474	1797.982456	3684.263158	1088.245614	3379.578947	6753.017544	6636.596491	1558.421053	1642.245614	3727.052632	3599.140351	1261.859649	1119.175439	880.6315789	1160.929825	1566.175439	1553.596491	981.9298246	1063.280702	1467.929825	958.2105263	2419.54386	1158.719298	1489.596491	1657.982456	2523.982456	2002.087719	2075.421053	6320.842105	1403.719298	1277.087719	1092.982456	4826.298246	1610.175439	1231.473684	1146.122807	1263.894737	3513	1743.526316	1983.526316	2494.877193	1364.087719	1550.140351	3188.561404	3381.894737	2262.77193	995.0350877	1256.596491	1800.982456	1214.122807	3653.578947	736.1754386	1567.578947	1630.807018	2228.210526	2671.982456	2070.684211	1707.859649	1818.035088	2367.315789	4638.754386	5765.210526	1547.070175	1730.877193	2332.508772	2342.912281	2984.491228	2255.122807	2900.333333	2248.54386	1617.385965	2237.736842	4077.368421	2511.385965	2196.350877	1643.315789	2899.526316	1207.947368	4245.684211	1284.052632	2451.263158	1402.719298	1643.421053	2554.649123	1279.140351	1073.736842	1171.421053	1456.052632	1703.526316	1029.912281	4811.631579	2475.701754	1301.315789	2048.175439	4753.157895	1844.473684	1848.070175	1009.982456	1437.210526	2582.263158	1307.614035	1066.508772	4297.438596	1079.157895	899.2631579	1059.561404	978.122807	2235.385965	2641.175439	1203.964912	1422.175439	5367.368421	1142.333333	1386.982456	1138.508772	1254.333333	4790.22807	925.8596491	861.8070175	4279.45614	2757.070175	2235.578947	1282.807018	3285.385965	2045.649123	7191.649123	1207.964912	2037.982456	1288.596491	1209.807018	3696.578947	1288.087719	970.7192982	2900.578947	1094.947368	988.0175439	2584.052632	6203.736842	1422.596491	1056.403509	995.0350877	3200.052632	1325.929825	737.0877193	755.4561404	1959.175439	1581.526316	1082.508772
Glycerolipid metabolism	1059.729412	2317.717647	1316.376471	2314.858824	3217.941176	2113.847059	1320.176471	2504.588235	2510.694118	2341.2	1445.376471	1968.941176	1742.305882	2195.282353	3901.694118	1915.223529	2719.929412	2344.376471	4082.270588	1882.858824	2555.682353	2420.105882	1982.058824	2796.6	2769.188235	3088.788235	1202.764706	2797.352941	6290.352941	6458.835294	2062.364706	3001.364706	4378.494118	3348.423529	1444.694118	1426.858824	1246.435294	1047.6	1334.682353	2020.752941	1373.4	1751.635294	1309.494118	1240.941176	1738.364706	1340.917647	1104.894118	1175.564706	2333.176471	2460.447059	2345.882353	5562.070588	2480.694118	2535.364706	1830.623529	2207.470588	1817.105882	1684.776471	2037.058824	1318.541176	3543.858824	3357.929412	2455.188235	2141.682353	1879.611765	2524.247059	2038.882353	4543.270588	1578.705882	1731.541176	1705.470588	2065.647059	1496.623529	3654.011765	2088.929412	1990.329412	1128.6	2772.364706	1341.882353	1835.141176	3370.623529	1949.835294	2986.658824	4995.094118	5259.564706	2901.505882	2973.647059	3728.317647	2440	3041.6	3262.964706	2547.105882	2996.470588	2307.988235	3037.188235	4085.623529	3127.164706	2379.552941	2721.082353	1386.058824	1932.882353	3826.894118	2265.952941	2392.317647	1743.2	2252.376471	2578.317647	1744.270588	1645.788235	1623.858824	2062.023529	2248.223529	1310.352941	4110.341176	2575.282353	2247.847059	2337.988235	3958.188235	2555.070588	1890.988235	1671.776471	1903.235294	2646.223529	2056.447059	1531.623529	3911.6	1483.482353	1370.223529	1474.505882	1553.882353	3286.788235	2551.482353	1959.2	1806.952941	4162.588235	1442.188235	1656.305882	1639.094118	1454.788235	4036.470588	1230.105882	1268.376471	3921.517647	3216.423529	2395.764706	2124.411765	3998.223529	1904.611765	5314.482353	1852.882353	1960.141176	1765.211765	1843.858824	4446.458824	2585.870588	1874.611765	3111.411765	1912.235294	1492.823529	3040.505882	5764.164706	1376.505882	1550.317647	1441.588235	2487.517647	2106.564706	1102.2	1367.529412	2005.788235	2132.858824	1595.364706
Glycerophospholipid metabolism	1054.306306	2623.288288	1529.351351	2707.765766	2828.90991	2354.594595	1290.099099	2382.477477	3209.378378	3448.072072	1477.612613	2225.954955	1791.63964	2947.018018	4059.873874	2228.945946	2361.036036	3552.657658	2964.117117	2337.855856	2696.963964	3874.135135	2428.711712	3743.837838	2853.207207	3517.432432	1289.801802	3755.108108	6818.675676	6785.45045	2459.837838	2810.243243	4106.306306	5960.306306	1693.918919	1879.387387	1211.315315	1124.765766	1255.189189	2189.027027	1191.387387	1553.18018	1362.693694	1407.054054	2540.486486	2047.918919	1171.234234	1145.216216	2292.855856	2075.504505	2629.063063	6948.756757	2607.864865	2386.135135	1865.882883	2461.918919	2152.441441	1697.513514	1995.378378	1723.576577	4032.648649	3353.801802	3292.666667	1940.72973	2334.396396	2309.702703	2714.648649	5839.702703	1896.54955	1703.063063	1895.495495	3002.882883	1913.315315	4191.198198	1591.324324	2237.738739	1344.927928	3120.621622	1736.477477	2284.927928	2941.585586	2129.765766	4090.810811	5387.684685	6122.261261	2889.567568	2610.954955	3158.153153	3221.099099	4098.954955	3217.531532	2537.666667	4299.666667	3288.522523	4020.918919	4723.612613	4042.783784	3181.261261	3275.540541	1527	2023.405405	6219.27027	2521.234234	2981.981982	2084.90991	2569.135135	3030.891892	2020.81982	1777.720721	1880.576577	2201.378378	2785.945946	1533.810811	7400.126126	2726.243243	2287.603604	3248.315315	7399.657658	2694.045045	1953.693694	1644.414414	2071.981982	3851.414414	2232.756757	1608.675676	3957.666667	1756.342342	1612.648649	1535.315315	1764.207207	3063.09009	3002.972973	2250.531532	1914.684685	7859.972973	1698.720721	1848.657658	1763.864865	1625.324324	4371.864865	1389.198198	1408.396396	6853.036036	3625.648649	2652.765766	2229.864865	4198.522523	2595.162162	6245.414414	1964.216216	2196.054054	2028.855856	2191.495495	4379.486486	2506.018018	1825.063063	4612.135135	1939.792793	1671.72973	3357.612613	5956.531532	1584.603604	1593.126126	1647.153153	4249.657658	1588.621622	1256.441441	1337.720721	1937.126126	2621.261261	1725.513514
Linoleic acid metabolism	10.24	314.24	0.88	162.28	32.68	111.96	8.44	30.76	285.32	250.2	11.4	122.04	44.36	218.32	400.64	105.56	24.32	374.36	3.32	30.6	178.36	360.2	77.24	406.72	99.2	398.8	1.84	280.44	929.8	846.32	40.04	78.36	424.76	768.28	65.52	118.32	4.2	0.28	33.28	17.8	0.4	7.08	15.08	4.6	263.08	169.2	3.24	0.36	28.04	0.76	119.92	1037.08	13.4	3.96	7.8	31.24	56.92	10.64	14.6	6.64	394.96	46.8	277.12	9.28	8.44	5.32	35.72	487.68	57.76	6.04	32.32	269.76	20.2	511.32	0.92	52.44	7.56	223.32	40.88	188.68	63.16	13.36	145.08	491.16	913.48	64.84	27.16	68.2	290.32	467.44	120.84	11.48	403.92	194.76	240.36	731.56	330.64	408.84	114.48	5.4	22	796.96	20.24	239.28	2.72	97.52	216.72	8.52	1.44	23.44	26.44	166.16	20.44	997.96	15.12	6	308.96	1042.88	153.2	135.48	0	116.72	441.56	44.28	3.84	435.56	8.64	0.44	6.84	7.04	33.6	253.96	21.84	10.28	1187.4	44.92	158.64	49.96	7.28	722.2	17.88	21.92	904.4	59.08	7.16	53.96	348.24	151.96	957.44	46.16	15.92	36	91.6	365.52	13.88	3.44	534.92	21.84	8.8	181.4	811.92	10.08	0.28	19.64	549.32	1.64	16.96	2.36	3.64	110.88	55.84
Primary bile acid biosynthesis	274.0555556	199.8888889	483.8333333	664.5555556	1390.5	579.3888889	436.8333333	1086.444444	442.4444444	1448.722222	1069.388889	516.7222222	1126.222222	830.8888889	809.3333333	1093.166667	1504.166667	390.6666667	2169	1032.666667	482.0555556	967.7777778	974.4444444	504	542.3333333	499.5	581.5555556	1027.166667	279.3333333	561.4444444	635.7777778	1088.055556	531.1111111	265.7777778	382.4444444	415.8333333	575	427.2777778	669.7222222	822.3888889	491.0555556	865.2222222	675.6666667	249.3888889	559.5555556	102.2777778	671.1666667	954.9444444	1173.055556	852.8333333	1082.055556	55.38888889	765.6666667	1015.444444	578.6111111	2099.388889	597.0555556	716.3888889	724.6666667	1014.944444	400.1111111	834.2222222	482.1666667	1407.388889	185.9444444	917.2777778	1356.166667	220.1666667	836.8888889	452	350.9444444	253.6111111	657.7222222	16	1013.222222	812.4444444	595.2222222	94.11111111	1180.666667	1282.5	1168.166667	1417.5	1113.333333	365	108	1182.5	1250.388889	1067	640.3888889	245	969.1111111	1245.833333	779.5555556	31.55555556	243.6666667	721.7222222	1558.055556	1192.888889	706.8333333	1411.666667	351.3888889	479.2777778	556.7222222	236.1666667	257.7222222	508.8888889	358.2222222	454.1666667	505.2222222	603.7777778	604.8888889	408.3333333	598	291.5	1653.388889	724.9444444	592.3333333	108.6111111	638.3888889	622.3888889	509.9444444	683.2222222	403.9444444	708.9444444	682.9444444	155.3888889	365.1111111	332.2777778	207.1111111	235.5555556	1619.277778	157.0555556	642.5555556	1227.222222	52.61111111	441.1111111	425.3333333	633.0555556	633.8333333	121.7777778	486.0555556	366.4444444	355.5555556	620.3333333	999.0555556	690.2777778	909.4444444	1332.166667	129.3888889	716.5	741.3888889	500.2222222	627.6111111	1043.777778	715.3333333	417.8333333	622.3888889	704.8888889	629.3888889	1118.5	81.55555556	692.2777778	398.1111111	420	322.3888889	2007.722222	342.3888889	498.7222222	908.3333333	586.4444444	474.7222222
Secondary bile acid biosynthesis	431.1538462	321.9230769	704.0769231	1142.769231	1968.307692	928.3846154	649.7692308	2167.461538	1306	2540.307692	1560.692308	953.7692308	1956.153846	2198.615385	1294	1759.692308	3236.461538	1251.769231	3004.230769	1813.076923	883.5384615	2047.692308	1509.769231	1223.384615	855.7692308	973.1538462	938.6153846	2026.153846	421.8461538	878.9230769	1112.923077	1637.538462	1221.769231	1845.230769	547	847.2307692	900.6923077	638.7692308	1123.923077	1758.461538	1013.923077	1214.461538	1237.692308	396.8461538	1380.076923	491.5384615	1052.538462	1484.615385	1974.461538	1255.615385	2351.538462	82.23076923	1284.538462	1528.538462	866.6923077	3008.230769	1065	1044.692308	1083.538462	1435.307692	609.0769231	1512.384615	1489.615385	2033.846154	407.6923077	1419.769231	2108.307692	1981.692308	1363	766.2307692	523.8461538	856.5384615	1034.307692	32.07692308	1403.461538	1339.153846	960.8461538	163.7692308	1716.538462	1915.538462	2176.692308	2359.692308	2001.615385	664.5384615	173.6153846	2157	1887.461538	1836.384615	1757.615385	1123.692308	1567.692308	2067.153846	2097.230769	387.6153846	879.2307692	1193.307692	2799.538462	2112.384615	1033.769231	1966	561.1538462	2213.461538	843.7692308	535.0769231	398.6153846	742.0769231	519.2307692	674.6153846	705.6923077	944.8461538	969	951.4615385	865.9230769	2320.846154	2442.846154	1036.153846	1312.076923	2239	1015.153846	1027.615385	792.5384615	1003.230769	1497	1021.230769	1006.846154	246.5384615	533.4615385	483.3076923	339.0769231	364.7692308	2310.846154	248.1538462	952.0769231	2049.846154	2166	664	753.7692308	926.7692308	978.8461538	175.3076923	768.9230769	525.7692308	2419.923077	898.7692308	1569.307692	1039.384615	1461.615385	2215.153846	209.9230769	1038.230769	1155.384615	713.6153846	1085	1781.538462	1369.615385	798.4615385	1826.923077	1011.307692	942.6153846	1566.615385	136.9230769	1045.461538	594.6923077	593	1634.846154	2786	503.9230769	778.1538462	1468.846154	1078.692308	790.7692308
Sphingolipid metabolism	945.6341463	2144.170732	1087.536585	1676.853659	1484.707317	2066.756098	750.6829268	1515.707317	2150.268293	4953.926829	3807.04878	1237.634146	4377.560976	2017.756098	3300.414634	4218.146341	1197.219512	1681.829268	1432.97561	5559.243902	1980.195122	3988.04878	3412.707317	2533.170732	2811.585366	2036.463415	1529.97561	3241.804878	3248.243902	3326.658537	2024.487805	1518.756098	2936	2231.04878	1790.292683	1438.682927	1160.390244	1521.658537	1458.146341	2003.487805	1395.634146	962.8536585	1669.146341	1110.170732	1244.487805	2934.195122	1234.609756	1476.073171	2038.170732	3707.463415	1649.756098	2138.487805	2250.585366	1597	1739.536585	2578.97561	2788.634146	1821.219512	1131.926829	1413.731707	1915.146341	1987.439024	2244.268293	2004.853659	3146.414634	1681.04878	3453.731707	4632.707317	2254.390244	1237.414634	1204.926829	1851.146341	4410.121951	3906.829268	1665.268293	2363.926829	2244.829268	5437.658537	3724.487805	3642.219512	1304.414634	4426.219512	1484.341463	6224.487805	2791.731707	1942	2406.634146	4143.121951	1789.585366	2592.121951	3070.365854	2819.682927	2804.097561	7066.365854	6526.146341	3456.243902	1589.512195	2548.97561	9029.390244	1731.097561	1596.780488	2008.536585	1817.560976	2538.317073	1523.756098	2029.292683	1464.926829	1809.097561	1143.463415	2677.902439	2428.634146	1970	2445.707317	2812.560976	4925.756098	2294.707317	1765.02439	2299.634146	1232.219512	2332.926829	1104.609756	2127.536585	1746.804878	1739.04878	1402.658537	2265.121951	1211.804878	1378.756098	1030	2206.341463	2420.414634	1645.707317	2225.658537	3818.878049	2276.926829	1824.585366	2222.731707	1554.804878	2092.609756	1628.756098	1736.756098	1174.926829	2665.414634	2226.829268	3295.097561	1498.536585	2004.512195	4511.390244	3259.365854	1635.097561	1454.243902	1888.878049	1925.341463	2243.853659	1494.121951	1043.243902	1557.04878	1590.97561	1771.317073	1264.365854	2665.926829	1442.146341	1101.073171	1237.04878	1756.463415	1440.365854	1343.536585	1020.756098	2079.634146	1514.365854	1084.634146
Steroid biosynthesis	26.5483871	74.5483871	0.290322581	0	0.096774194	0.096774194	0	1	0	1.35483871	0.419354839	0.129032258	21.77419355	24.41935484	0.290322581	172.6129032	0.129032258	0	0.225806452	38.70967742	0.322580645	0	0	0.709677419	111.6451613	1.322580645	0	48.16129032	0.193548387	0.096774194	0.483870968	5.096774194	0	1.161290323	0	0	0.258064516	107.483871	0	0	43	7.677419355	85.61290323	0.580645161	0.35483871	264.2903226	25.61290323	0	0.290322581	3.870967742	0.419354839	0	0	0.35483871	17.87096774	0	135.5806452	0.290322581	0.225806452	0	0.225806452	2.451612903	74.48387097	0.64516129	272.7741935	0.161290323	24.74193548	0.129032258	127.3548387	0	0	36.22580645	243.4193548	282.9032258	0.096774194	0.225806452	81.29032258	505.2903226	0	0.225806452	0	0.129032258	1.032258065	455.6129032	32.03225806	22.29032258	0	0.322580645	11.96774194	0.225806452	0.225806452	7.709677419	0.096774194	740.516129	623.8387097	9.096774194	15.74193548	0	779.3548387	0	5.225806452	0	5.935483871	0	1.870967742	0.064516129	0.838709677	0	0	58.70967742	0.258064516	0	0	4.967741935	0	0	0.096774194	0.258064516	0	0.096774194	0	1.612903226	0	0	7.677419355	0.225806452	3.161290323	2.290322581	0	147.483871	0	0	0.064516129	0.161290323	0	0	0	0.129032258	0	0	0.193548387	0	0.387096774	0.064516129	0	22.19354839	4.870967742	0	0	0	0	0	0	0	0	0	0	5.580645161	0	0	0.064516129	0	0	0	0	0	0.096774194	0.193548387	0	0	0
Steroid hormone biosynthesis	27.19148936	248.9787234	9.468085106	119.9148936	20.31914894	89.78723404	13.10638298	38.4893617	167.8510638	375.1489362	209.5319149	68.78723404	469.8297872	137	351.2765957	375.7234043	17.40425532	267.6170213	0.468085106	638.2553191	166.8297872	547.7446809	292.3617021	307.4893617	158.4680851	46.40425532	55.68085106	188.2340426	443.4893617	410.6595745	115.3617021	44.46808511	105.5106383	435.5744681	103.2765957	117.3191489	2.574468085	70.89361702	19.65957447	29.04255319	37.4893617	7.957446809	79.38297872	41.04255319	141.212766	263.9787234	20.93617021	0.191489362	15.34042553	6.191489362	64.46808511	103.3617021	138.2978723	4.85106383	20.10638298	16.46808511	143.8085106	32.36170213	11.63829787	3.382978723	177	57.40425532	215.787234	18.42553191	184.2765957	3.595744681	34.80851064	263.8510638	116.5319149	7.489361702	22.46808511	234.0212766	389.7234043	457.1276596	2.659574468	128.2978723	64.36170213	452.0638298	208.893617	363.787234	32.91489362	359.9361702	116.4893617	508.893617	523.0212766	53.14893617	27.36170213	159.3829787	154.5957447	270.5744681	158.2978723	24	301.1489362	580.4042553	538.4042553	533.4255319	179.0212766	311.0851064	762.106383	8.978723404	25.10638298	424.893617	26.61702128	324.4255319	31.80851064	16.44680851	62.19148936	80.34042553	6.510638298	171.6595745	32.9787234	95.14893617	197.4468085	543.3829787	337.1276596	10.80851064	158.6382979	556.3191489	43.31914894	53.65957447	1.319148936	115.3829787	282.9361702	25.38297872	54.42553191	220.1276596	31.08510638	12.61702128	10.27659574	106.0425532	50.4893617	127.0212766	15.31914894	348.4042553	602.3829787	107.6170213	206.9361702	77.36170213	177.3191489	162.2978723	100.0212766	39.44680851	524.5744681	43	204.4680851	51.23404255	151.9148936	547.1489362	533.787234	73.9787234	43.21276596	55.31914894	53.10638298	150.1276596	21.46808511	2.361702128	257.4042553	37.38297872	62.04255319	9.510638298	320.4468085	39.59574468	3.659574468	12.65957447	290.9574468	1.127659574	66.89361702	6.063829787	17.44680851	68.78723404	14.44680851
Synthesis and degradation of ketone bodies	898.75	4132.375	1571	1414.125	769.125	2279.5	974.875	1377.875	1294.75	603.25	683.375	1423.875	515.875	413.625	6574.5	229.375	794.125	1916.125	6624.25	1326.25	3917.625	1432.75	970.125	3866.875	2217.625	5794.25	649.75	1146.125	14864.125	15012.25	1187	842	5721.375	896.5	1834.875	458.25	522.625	342.25	942.375	979.25	300.25	87.375	664	1311.625	883.375	127.375	492.875	231.125	1354.125	1141.375	881.75	9391.25	1038.375	447.25	1402	366.875	854.5	587.625	811	1643.875	6049.25	2464.125	853.875	327.125	1426	1118.5	1453.25	1289.875	297.375	1398.5	2177	1451.125	352.25	4814.125	3676.5	1808.625	494.75	3450.875	515	1041.375	1882.375	1436.875	4290.375	9082.875	11489	653.5	2192	4447.125	467.375	2847.25	1864.75	975	977.125	437.75	1268.5	7533.875	4452.5	1766.5	1226.125	479.125	2157	1505.625	1938	3326.125	2259.125	2676.875	4904.75	1629.75	2187.875	1189.625	1896.75	1706.375	921.375	1988.875	1010.75	2315.5	1280.75	1186.875	2888.5	1290	1246.75	1546.75	1438.875	1841.375	615.5	6717.375	1550	1763.375	1718.75	1029.125	838.125	5065	2155.25	860.625	1763.75	1654.125	1704.375	1066.125	1066	7349.625	1058.25	1332.625	765.75	3895.875	3339.5	1199.125	4758.625	980.875	18050.75	1102.375	1721.625	2195.125	1609.25	7285.875	1638.875	1254.375	2048.75	1384.375	1054.875	5158.75	14454.25	983.875	849.75	1416.5	884.25	2773.625	985.25	630.25	1041.125	1590.75	1706.875
alpha-Linolenic acid metabolism	37	1185.833333	1.75	549.125	107.0833333	351.2083333	30.25	127.0833333	922.5833333	804.3333333	48.75	399.1666667	58.25	693.0416667	1615.541667	125.625	82.125	1157.375	281.875	76.04166667	652.7083333	1116.083333	215.0833333	1384.583333	383.5	1271.791667	10.91666667	840.4166667	3515	3084.583333	141	281.7916667	1465.666667	2386.541667	197.5416667	363	16.45833333	5.416666667	140.4583333	84.875	8.916666667	23.04166667	42.125	9.166666667	817.4166667	528.8333333	27.58333333	1.125	102.75	9.416666667	376.0416667	3283.416667	30.375	20.45833333	27.95833333	100.25	176.5416667	35.58333333	45.54166667	23.04166667	1433.125	132.3333333	863.3333333	35.91666667	32.45833333	16.58333333	113.0833333	1526.75	187.9166667	21.66666667	108.875	795.9166667	28.29166667	2058.75	2.291666667	121.9583333	34.08333333	930.125	100.5	266	218.125	39.33333333	444.0833333	1731.458333	3208.5	208.875	135.625	318.875	917	1539.708333	350	37.5	1154.166667	539.375	779.5833333	2223.208333	1036.958333	917.8333333	224.0833333	16	83.04166667	2491.333333	46.83333333	788.9166667	8.083333333	306.125	703.7083333	11.41666667	4.791666667	37.25	84.54166667	524.8333333	43.875	3118.208333	49.16666667	19.66666667	964.625	3259.25	474	428.0833333	8.75	203.2916667	1383.958333	136.5833333	12.16666667	1693.583333	14.16666667	9.291666667	22	21.29166667	123.9583333	916.375	68.70833333	28.125	3755.125	114.4166667	396.2083333	138.125	20.41666667	2256.875	44.04166667	40.41666667	2815.625	219.4583333	77.25	191.3333333	1263.25	481.3333333	2991.583333	56.83333333	54.29166667	118	293.0833333	1281.125	36.54166667	13.41666667	1672.041667	30.5	24.75	566.875	2963.625	32.04166667	1.208333333	45.79166667	1716.625	5.125	30	9.541666667	10.29166667	341.3333333	169.5833333
